5.0295	1.9912	-3.1343	5.0000	2.0000	0.0000	0.0000	24.1718
5.0296	1.9912	-3.1342	5.0000	2.0000	0.0000	0.0000	24.2610
5.0297	1.9912	-3.1343	5.0000	2.0000	0.0000	0.0000	24.3620
5.0298	1.9911	-3.1343	5.0000	2.0000	0.0000	0.0000	24.4604
5.0299	1.9911	-3.1342	5.0000	2.0000	0.0000	0.0000	24.5820
5.0300	1.9911	-3.1342	5.0000	2.0000	0.0000	0.0000	24.6950
5.0301	1.9911	-3.1342	5.0000	2.0000	0.0000	0.0000	24.7809
5.0302	1.9911	-3.1342	5.0000	2.0000	0.0000	0.0000	24.8917
5.0303	1.9911	-3.1341	4.9000	-4.9000	0.0000	1.5000	24.9876
5.0381	1.9998	-2.9400	4.9000	-4.9000	0.0000	1.5000	25.0630
5.0286	2.0209	-2.4133	4.9000	-4.9000	0.0000	1.4830	25.1866
5.0091	2.0338	-1.8846	4.9000	-4.9000	0.5000	1.5000	25.2716
4.9906	1.9860	-1.3587	4.9000	-4.9000	0.5000	-1.5000	25.3685
5.0413	1.8294	-1.3524	4.9000	-4.9000	0.5000	-1.5000	25.4893
5.0629	1.6927	-1.7088	4.9000	-4.9000	0.5000	1.5000	25.5625
5.0243	1.5255	-1.7911	4.9000	-4.9000	0.5000	1.5000	25.6767
5.0025	1.3895	-1.4346	4.9000	-4.9000	0.5000	-1.5000	25.7935
5.0317	1.2494	-1.2516	4.9000	-4.9000	0.5000	-1.5000	25.8881
5.0674	1.1353	-1.5270	4.9000	-4.9000	0.5000	-1.5000	25.9634
5.0647	0.9961	-1.8800	4.9000	-4.9000	0.5000	1.5000	26.0597
5.0038	0.8555	-2.0062	4.9000	-4.9000	0.5000	1.5000	26.1796
4.9500	0.7082	-1.6001	4.9000	-4.9000	0.5000	0.5335	26.2531
4.9602	0.5224	-1.3432	4.9000	-4.9000	0.5000	-1.5000	26.3664
5.0083	0.3412	-1.4012	4.9000	-4.9000	0.5000	-1.5000	26.4590
5.0179	0.1638	-1.8573	4.9000	-4.9000	0.5000	1.5000	26.5855
4.9608	0.0207	-2.0641	4.9000	-4.9000	0.5000	1.5000	26.6686
4.8891	-0.1599	-1.5829	4.9000	-4.9000	0.5000	0.3185	26.7617
4.8988	-0.3128	-1.3589	4.9000	-4.9000	0.5000	-1.5000	26.8847
4.9391	-0.4828	-1.4164	4.9000	-4.9000	0.5000	-1.5000	26.9753
4.9533	-0.6018	-1.7170	4.9000	-4.9000	0.5000	1.5000	27.0640
4.9213	-0.7530	-1.8366	4.9000	-4.9000	0.5000	1.5000	27.2059
4.8933	-0.8869	-1.4835	4.9000	-4.9000	0.5000	-1.5000	27.2795
4.9223	-1.0486	-1.3298	4.9000	-4.9000	0.5000	-1.5000	27.3613
4.9478	-1.2054	-1.7245	4.9000	-4.9000	0.5000	1.5000	27.4856
4.9204	-1.3306	-1.8947	4.9000	-4.9000	0.5000	1.5000	27.5741
4.8799	-1.4789	-1.5262	4.9000	-4.9000	0.5000	-0.6177	27.6690
4.8908	-1.5967	-1.3672	4.9000	-4.9000	0.5000	-1.5000	27.7603
4.9156	-1.7196	-1.5964	4.9000	-4.9000	0.5000	0.3065	27.8823
4.8969	-1.8810	-1.7715	4.9000	-4.9000	0.5000	1.5000	27.9679
4.8693	-2.0326	-1.5031	4.9000	-4.9000	0.5000	-0.7624	28.0757
4.8880	-2.1691	-1.3542	4.9000	-4.9000	0.5000	-1.5000	28.1696
4.9133	-2.3309	-1.7207	4.9000	-4.9000	0.5000	1.5000	28.2859
4.8834	-2.4635	-1.9403	4.9000	-4.9000	0.5000	1.5000	28.3591
4.8335	-2.6107	-1.6026	4.9000	-4.9000	0.5000	0.6500	28.4682
4.8451	-2.7901	-1.3143	4.9000	-4.9000	0.5000	-1.5000	28.5765
4.9051	-2.9741	-1.3229	4.9000	-4.9000	0.5000	-1.5000	28.6645
4.9303	-3.1303	-1.7285	4.9000	-4.9000	0.5000	1.1576	28.7703
4.9017	-3.2616	-1.8853	4.9000	-4.9000	0.5000	1.5000	28.8917
4.8669	-3.3753	-1.6155	4.9000	-4.9000	0.5000	0.4725	28.9677
4.8721	-3.5330	-1.3740	4.9000	-4.9000	0.5000	-1.1194	29.1112
4.9070	-3.6803	-1.2962	4.9000	-4.9000	0.5000	-1.5000	29.1863
4.9431	-3.8257	-1.5921	4.9000	-4.9000	0.5000	-0.0945	29.2620
4.9234	-4.0000	-1.7849	4.9000	-4.9000	0.5000	0.7856	29.3642
4.8834	-4.1886	-1.6282	4.9000	-4.9000	0.4965	0.2677	29.4606
4.8839	-4.4062	-1.4719	4.9000	-4.9000	0.3451	-0.1527	29.5671
4.9018	-4.5584	-1.4663	4.9000	-4.9000	0.2377	-0.1745	29.6778
4.9117	-4.6527	-1.5103	4.9000	-4.9000	0.1723	-0.1245	29.7814
4.9162	-4.7098	-1.5467	4.9000	-4.9000	0.0000	0.0000	29.9907
4.9174	-4.7331	-1.5647	3.0000	-5.0000	0.0000	-1.5000	30.0666
4.9178	-4.7357	-1.6127	3.0000	-5.0000	0.0000	-1.5000	30.1163
4.9375	-4.7456	-2.1307	3.0000	-5.0000	0.0000	-1.5000	30.2329
4.9519	-4.7603	-2.5967	3.0000	-5.0000	0.0000	-0.7610	30.3055
4.9595	-4.7736	-2.9531	3.0000	-5.0000	0.5000	-0.6760	30.4132
4.8704	-4.7837	3.0245	3.0000	-5.0000	0.5000	1.5000	30.5026
4.6742	-4.7637	-2.9711	3.0000	-5.0000	0.5000	-0.2387	30.6275
4.5162	-4.8059	-2.7472	3.0000	-5.0000	0.5000	-1.5000	30.7113
4.2949	-4.8749	3.0747	3.0000	-5.0000	0.5000	0.9868	30.8288
4.0856	-4.8370	3.0224	3.0000	-5.0000	0.5000	1.3577	30.9180
3.9398	-4.8275	-2.9462	3.0000	-5.0000	0.5000	-0.0616	31.0124
3.7004	-4.9026	-2.7971	3.0000	-5.0000	0.4845	-0.6759	31.1628
3.5833	-4.9440	-2.8358	3.0000	-5.0000	0.4012	-0.5704	31.2103
3.3687	-4.9915	3.1287	3.0000	-5.0000	0.2580	0.0616	31.3059
3.2353	-4.9839	3.0489	3.0000	-5.0000	0.1629	0.1762	31.4339
3.1676	-4.9766	3.1043	3.0000	-5.0000	0.1166	0.1385	31.5169
3.1177	-4.9734	-3.1140	3.0000	-5.0000	0.0829	0.1090	31.6122
3.0817	-4.9732	-3.0684	3.0000	-5.0000	0.0000	-1.5000	31.7089
3.0470	-4.9885	2.8716	3.0000	-5.0000	0.0000	-1.5000	31.8293
3.0287	-5.0148	2.1406	3.0000	-5.0000	0.0000	-1.0257	31.9218
3.0140	-5.0228	1.7761	3.0000	-5.0000	0.0000	-0.3696	32.0119
3.0038	-5.0264	1.5547	3.0000	-5.0000	0.0000	0.0000	32.1129
3.0028	-5.0285	1.5345	3.0000	-5.0000	0.0000	0.0000	32.1996
3.0028	-5.0286	1.5345	3.0000	-5.0000	0.0000	0.0000	32.3099
3.0027	-5.0288	1.5345	3.0000	-5.0000	0.0000	0.0000	32.4145
3.0027	-5.0290	1.5346	3.0000	-5.0000	0.0000	0.0000	32.5135
3.0027	-5.0291	1.5346	3.0000	-5.0000	0.0000	0.0000	32.6207
3.0027	-5.0293	1.5346	3.0000	-5.0000	0.0000	0.0000	32.7157
3.0027	-5.0294	1.5346	3.0000	-5.0000	0.0000	0.0000	32.8288
3.0027	-5.0296	1.5346	3.0000	-5.0000	0.0000	0.0000	32.9233
